,country,article_name,revision_id,article_quality_est,population
24869,New Zealand,Henry Powning Stark,737973720.0,Stub,4987000.0
24870,New Zealand,Herbert Curtis,737973765.0,Stub,4987000.0
24871,New Zealand,Hone Tawhai,737973798.0,Stub,4987000.0
24872,New Zealand,Hori Kerei Taiaroa,737973802.0,Start,4987000.0
24873,New Zealand,Isaac Thomas Cookson,737973822.0,Stub,4987000.0
24874,New Zealand,Isaac Wilson (New Zealand politician),737973825.0,Stub,4987000.0
24875,New Zealand,James Balfour Wemyss,737973833.0,Start,4987000.0
24876,New Zealand,James Bonar (politician),737973839.0,Stub,4987000.0
24877,New Zealand,James Farmer (politician),737973842.0,Stub,4987000.0
24878,New Zealand,James McPherson (New Zealand politician),737973909.0,Stub,4987000.0
24879,New Zealand,James Williamson (politician),737973960.0,Start,4987000.0
24880,New Zealand,John Buchanan (New Zealand politician),737973987.0,Stub,4987000.0
24881,New Zealand,John Cuff (politician),737974010.0,Stub,4987000.0
24882,New Zealand,John Grigg (politician),737974025.0,Stub,4987000.0
24883,New Zealand,John McLeod (New Zealand politician),737974065.0,Stub,4987000.0
24884,New Zealand,John Patterson (Southern Maori politician),737974080.0,Stub,4987000.0
24885,New Zealand,Joseph Beswick,737974113.0,Stub,4987000.0
24886,New Zealand,Joseph Hargreaves (politician),737974130.0,Stub,4987000.0
24887,New Zealand,Joseph May (politician),737974139.0,Start,4987000.0
24888,New Zealand,Lancelot Walker,737974150.0,Stub,4987000.0
24889,New Zealand,Matthew Kirkbride,737974159.0,Start,4987000.0
24890,New Zealand,Patrick McCaughan,737974189.0,Stub,4987000.0
24891,New Zealand,Ralph Richardson (politician born 1848),737974215.0,Stub,4987000.0
24892,New Zealand,Richard Cantrell,737974218.0,Stub,4987000.0
24893,New Zealand,Richard Turnbull (politician),737974227.0,Stub,4987000.0
24894,New Zealand,Robert Campbell (New Zealand politician),737974230.0,Stub,4987000.0
24895,New Zealand,Robert Graham (New Zealand politician),737974236.0,Start,4987000.0
24896,New Zealand,Robert Wilkin (politician),737974265.0,Stub,4987000.0
24897,New Zealand,Samuel Locke (New Zealand politician),737974285.0,Stub,4987000.0
24898,New Zealand,Te Puke Te Ao,737974306.0,Stub,4987000.0
24899,New Zealand,Theophilus Heale,737974314.0,Stub,4987000.0
24900,New Zealand,Thomas Kynnersley,737974348.0,Stub,4987000.0
24901,New Zealand,Thomas Macfarlane,737974352.0,Stub,4987000.0
24902,New Zealand,Timothy Gallagher (politician),737974363.0,Stub,4987000.0
24903,New Zealand,William Bluett,737974390.0,Stub,4987000.0
24904,New Zealand,William Butler (New Zealand politician),737974406.0,Stub,4987000.0
24905,New Zealand,William Fisher Pearson,737974442.0,Stub,4987000.0
24906,New Zealand,William Pollock Moat,737974507.0,Stub,4987000.0
24907,New Zealand,William Postlethwaite,737974510.0,Stub,4987000.0
24908,New Zealand,William Rowe (politician),737974520.0,Stub,4987000.0
24909,New Zealand,William Tolmie (politician),737974552.0,Stub,4987000.0
24910,New Zealand,William Turnbull Swan,737974554.0,Stub,4987000.0
24911,New Zealand,William Waring Taylor,737974556.0,Stub,4987000.0
24912,New Zealand,Allan Richmond Cockerell,737974895.0,Stub,4987000.0
24913,New Zealand,Bruce McLeod (politician),737974983.0,Stub,4987000.0
24914,New Zealand,Cheviot Wellington Rangi Dillon Bell,737974994.0,Start,4987000.0
24915,New Zealand,George Black (New Zealand politician),737975134.0,Start,4987000.0
24916,New Zealand,Hilcote Pitts-Brown,737975207.0,Stub,4987000.0
24917,New Zealand,John Alexander Finlayson,737975268.0,Stub,4987000.0
24918,New Zealand,Tia Barrett,737975598.0,Start,4987000.0
24919,New Zealand,Walter Black (politician),737975622.0,Stub,4987000.0
24920,New Zealand,William Adams (New Zealand politician),738345476.0,Start,4987000.0
24921,New Zealand,James Thomas Hogan,739019530.0,Stub,4987000.0
24922,New Zealand,Archie Taiaroa,742924900.0,Stub,4987000.0
24923,New Zealand,Kevin Smith (conservationist),743818899.0,Stub,4987000.0
24924,New Zealand,Leonard Allen Alexander,746685440.0,Stub,4987000.0
24925,New Zealand,Edward Kellett (New Zealand politician),748080922.0,Start,4987000.0
24926,New Zealand,James Sutter,749080564.0,Stub,4987000.0
24927,New Zealand,William Dickie,749318494.0,Start,4987000.0
24928,New Zealand,Tony Coll,749318503.0,Start,4987000.0
24929,New Zealand,William Bolt,749321355.0,Stub,4987000.0
24930,New Zealand,William Beehan,749321366.0,Stub,4987000.0
24931,New Zealand,James Holmes (politician),749321374.0,Stub,4987000.0
24932,New Zealand,Mahuta Tāwhiao,749322309.0,Start,4987000.0
24933,New Zealand,Richard Bollard,749325709.0,Start,4987000.0
24934,New Zealand,James Palmer Campbell,749336387.0,Stub,4987000.0
24935,New Zealand,Karauria Tiweka Anaru,749336572.0,Stub,4987000.0
24936,New Zealand,Lino Isaia,749341533.0,Stub,4987000.0
24937,New Zealand,Loimata Iupati,749341635.0,Stub,4987000.0
24938,New Zealand,Tinielu Tuumuli,749341658.0,Stub,4987000.0
24939,New Zealand,David Thomas Fleming,749346665.0,Stub,4987000.0
24940,New Zealand,George Joseph Garland,749347303.0,Stub,4987000.0
24941,New Zealand,William John Geddis,749347308.0,Stub,4987000.0
24942,New Zealand,William Morgan (New Zealand politician),749372486.0,Stub,4987000.0
24943,New Zealand,William McIntyre (New Zealand politician),749372516.0,Start,4987000.0
24944,New Zealand,Andrew Maginnity,749372533.0,Stub,4987000.0
24945,New Zealand,Patrick Nerheny,749372543.0,Stub,4987000.0
24946,New Zealand,Percy Marunui Murphy,749372959.0,Stub,4987000.0
24947,New Zealand,Alan McCulloch (politician),749372969.0,Stub,4987000.0
24948,New Zealand,Robert Scott (New Zealand politician),749375035.0,Stub,4987000.0
24949,New Zealand,John Ormsby (negotiator),749394024.0,Stub,4987000.0
24950,New Zealand,Bill Shepherd (politician),749591358.0,Stub,4987000.0
24951,New Zealand,Edward Walter,749591418.0,Stub,4987000.0
24952,New Zealand,Richard Hawke,749772130.0,Stub,4987000.0
24953,New Zealand,Edwin Dixon,749772746.0,Stub,4987000.0
24954,New Zealand,Robert Holt Carpenter,750305231.0,Stub,4987000.0
24955,New Zealand,William Hayward (politician),750306681.0,Stub,4987000.0
24956,New Zealand,Robyn Hughes,750306785.0,Stub,4987000.0
24957,New Zealand,Sue Wells,750308941.0,Start,4987000.0
24958,New Zealand,Tom Brindle (politician),750330000.0,Start,4987000.0
24959,New Zealand,John Bird Hine,750331166.0,Stub,4987000.0
24960,New Zealand,Arthur Hall (New Zealand politician),750331178.0,Stub,4987000.0
24961,New Zealand,Paul Check,750332847.0,Stub,4987000.0
24962,New Zealand,John O'Brien (New Zealand politician),750333000.0,Start,4987000.0
24963,New Zealand,Harold Rushworth,750333379.0,Start,4987000.0
24964,New Zealand,Bill Andersen,750490005.0,Start,4987000.0
24965,New Zealand,Walter William Massey,750491714.0,Stub,4987000.0
24966,New Zealand,Archibald McNicol,750492768.0,Stub,4987000.0
24967,New Zealand,Charles Wilson (New Zealand Reform Party politician),750493046.0,Stub,4987000.0
24968,New Zealand,Robert Hughes (conservationist),750497122.0,Stub,4987000.0
24969,New Zealand,Stephen King (conservationist),750621474.0,Stub,4987000.0
24970,New Zealand,Maraea Morete,751562678.0,Stub,4987000.0
24971,New Zealand,William Meldrum (general),751674411.0,Stub,4987000.0
24972,New Zealand,Albert Oliphant Stewart,751864249.0,Stub,4987000.0
24973,New Zealand,Stefan Lipa,751881348.0,Start,4987000.0
24974,New Zealand,Jack Massey (politician),754400016.0,Start,4987000.0
24975,New Zealand,John Topi Patuki,754761337.0,Stub,4987000.0
24976,New Zealand,Patrick Joseph O'Kane,755101742.0,Stub,4987000.0
24977,New Zealand,Henry Hanson Turton,755114971.0,Stub,4987000.0
24978,New Zealand,John Lewthwaite,755114975.0,Stub,4987000.0
24979,New Zealand,Arthur Samuel Atkinson,755114996.0,Stub,4987000.0
24980,New Zealand,Meri Te Tai Mangakāhia,755180326.0,Start,4987000.0
24981,New Zealand,Charles Beard Izard,755810131.0,Start,4987000.0
24982,New Zealand,James McIndoe,756855787.0,Stub,4987000.0
24983,New Zealand,George Cutfield,756985769.0,Stub,4987000.0
24984,New Zealand,George Dean Pitt,757077543.0,Start,4987000.0
24985,New Zealand,Alexander Paterson O'Shea,757202679.0,Start,4987000.0
24986,New Zealand,Walter Powdrell,757314049.0,Stub,4987000.0
24987,New Zealand,George Pearce (New Zealand politician),757314067.0,Stub,4987000.0
24988,New Zealand,Ellen Melville,757340911.0,Start,4987000.0
24989,New Zealand,Mama Tere Strickland,757344302.0,Start,4987000.0
24990,New Zealand,William Grounds,757449545.0,Stub,4987000.0
24991,New Zealand,Nathanael Chalmers,757498163.0,Stub,4987000.0
24992,New Zealand,Zillah Smith Gill,757498847.0,Stub,4987000.0
24993,New Zealand,Thomas Allan Napier Corson,757499028.0,Stub,4987000.0
24994,New Zealand,Chiu Kwok-chun,757499193.0,Stub,4987000.0
24995,New Zealand,Viva Donaldson,757499359.0,Stub,4987000.0
24996,New Zealand,Frances May Don,757499412.0,Stub,4987000.0
24997,New Zealand,Rowland Robert Teape Davis,757499471.0,Stub,4987000.0
24998,New Zealand,May Edith Evelyn Furey,757499572.0,Stub,4987000.0
24999,New Zealand,William Bernard McIlveney,757500248.0,Stub,4987000.0
25000,New Zealand,Mary Ann Recknall McCarthy,757500280.0,Stub,4987000.0
25001,New Zealand,Tui Alfreda Mayo,757500310.0,Stub,4987000.0
25002,New Zealand,Joseph Masters,757500416.0,Stub,4987000.0
25003,New Zealand,Albin Martin,757500444.0,Stub,4987000.0
25004,New Zealand,Rehutai Maihi,757500543.0,Stub,4987000.0
25005,New Zealand,Robert Reyburn,757500658.0,Stub,4987000.0
25006,New Zealand,Henry Stokes Tiffen,757500838.0,Stub,4987000.0
25007,New Zealand,Alexander Sligo,757681127.0,Stub,4987000.0
25008,New Zealand,Alfred William East,757681167.0,Stub,4987000.0
25009,New Zealand,Andrew Agnew Stuart Menteath,757681173.0,Stub,4987000.0
25010,New Zealand,Andrew Graham (politician),757681175.0,Stub,4987000.0
25011,New Zealand,Andrew Loughrey,757681177.0,Start,4987000.0
25012,New Zealand,Arthur Beauchamp,757681257.0,Stub,4987000.0
25013,New Zealand,Arthur Robert Oliver,757681307.0,Stub,4987000.0
25014,New Zealand,Augustus White,757681320.0,Stub,4987000.0
25015,New Zealand,Cecil de Lautour,757681351.0,Stub,4987000.0
25016,New Zealand,Charles Albert Creery Hardy,757681408.0,Stub,4987000.0
25017,New Zealand,Charles Christie Graham,757681441.0,Stub,4987000.0
25018,New Zealand,Charles Hunter Brown,757681458.0,Stub,4987000.0
25019,New Zealand,Charles Woolcock,757681521.0,Stub,4987000.0
25020,New Zealand,Crawford Anderson,757681530.0,Stub,4987000.0
25021,New Zealand,Cuthbert Cowan,757681533.0,Stub,4987000.0
25022,New Zealand,Daniel Reese (politician),757681536.0,Stub,4987000.0
25023,New Zealand,Donald Reid (politician born 1850),757681593.0,Start,4987000.0
25024,New Zealand,Edward Graham McMinn,757681650.0,Stub,4987000.0
25025,New Zealand,Edward Pearce (politician),757681675.0,Stub,4987000.0
25026,New Zealand,Edward Shaw (politician),757681679.0,Stub,4987000.0
25027,New Zealand,Eparaima Te Mutu Kapa,757681702.0,Start,4987000.0
25028,New Zealand,Felix McGuire,757681716.0,Stub,4987000.0
25029,New Zealand,Francis Henry Smith,757681732.0,Stub,4987000.0
25030,New Zealand,Francis Humphris Fraser,757681740.0,Start,4987000.0
25031,New Zealand,Frank Lethbridge,757681756.0,Stub,4987000.0
25032,New Zealand,Fred Sutton,757681766.0,Stub,4987000.0
25033,New Zealand,Frederick Haselden,757681790.0,Stub,4987000.0
25034,New Zealand,Frederick Nene Russell,757681793.0,Stub,4987000.0
25035,New Zealand,George Albert Marchant,757681820.0,Stub,4987000.0
25036,New Zealand,George Armstrong (New Zealand politician),757681964.0,Stub,4987000.0
25037,New Zealand,George Parker (New Zealand politician),757681967.0,Stub,4987000.0
25038,New Zealand,George Jones (New Zealand politician),757682059.0,Stub,4987000.0
25039,New Zealand,George Richardson (New Zealand politician),757682096.0,Start,4987000.0
25040,New Zealand,George Webster (New Zealand politician),757682102.0,Stub,4987000.0
25041,New Zealand,Harry Allwright,757682141.0,Stub,4987000.0
25042,New Zealand,Henare Kaihau,757682151.0,Start,4987000.0
25043,New Zealand,Henry Driver,757682170.0,Stub,4987000.0
25044,New Zealand,Henry Feldwick,757682175.0,Stub,4987000.0
25045,New Zealand,Henry Samuel Fitzherbert,757682228.0,Stub,4987000.0
25046,New Zealand,Henry Shafto Harrison,757682276.0,Stub,4987000.0
25047,New Zealand,Hoani Paraone Tunuiarangi,757682287.0,Start,4987000.0
25048,New Zealand,Hoani Taipua,757682289.0,Stub,4987000.0
25049,New Zealand,Hone Taare Tikao,757682291.0,Stub,4987000.0
25050,New Zealand,Horace Bastings,757682294.0,Stub,4987000.0
25051,New Zealand,Hori Tawhiti,757682301.0,Stub,4987000.0
25052,New Zealand,Hugh Lusk,757682327.0,Stub,4987000.0
25053,New Zealand,Hugh McIlraith,757682328.0,Stub,4987000.0
25054,New Zealand,Ihaia Tainui,757682335.0,Stub,4987000.0
25055,New Zealand,James Bickerton Fisher,757682353.0,Stub,4987000.0
25056,New Zealand,James Burne Ferguson,757682356.0,Stub,4987000.0
25057,New Zealand,James Clark Brown,757682364.0,Stub,4987000.0
25058,New Zealand,James Dupré Lance,757682376.0,Stub,4987000.0
25059,New Zealand,James Green (New Zealand politician),757682396.0,Stub,4987000.0
25060,New Zealand,James Temple Fisher,757682447.0,Stub,4987000.0
25061,New Zealand,James Wallis (New Zealand politician),757682452.0,Start,4987000.0
25062,New Zealand,John Bacot,757682482.0,Stub,4987000.0
25063,New Zealand,John Duncan (New Zealand politician),757682553.0,Stub,4987000.0
25064,New Zealand,John Holmes (New Zealand politician),757682566.0,Stub,4987000.0
25065,New Zealand,John Kerr (Auckland politician),757682575.0,Stub,4987000.0
25066,New Zealand,John Lundon,757682583.0,Stub,4987000.0
25067,New Zealand,John Munro (New Zealand politician born 1839),757682590.0,Start,4987000.0
25068,New Zealand,John Munro (New Zealand politician born c. 1798),757682597.0,Stub,4987000.0
25069,New Zealand,John Richard Jones,757682600.0,Stub,4987000.0
25070,New Zealand,John Sangster Macfarlane,757682606.0,Stub,4987000.0
25071,New Zealand,John Studholme,757682624.0,Stub,4987000.0
25072,New Zealand,Joseph Henry (politician),757682856.0,Stub,4987000.0
25073,New Zealand,Joseph Newman (politician),757682897.0,Start,4987000.0
25074,New Zealand,Joseph Petrie,757682900.0,Stub,4987000.0
25075,New Zealand,Joseph Shephard,757682904.0,Start,4987000.0
25076,New Zealand,Karaitiana Takamoana,757682937.0,Stub,4987000.0
25077,New Zealand,Lauchlan McGillivray,757682945.0,Stub,4987000.0
25078,New Zealand,Lawrence Grace,757682958.0,Stub,4987000.0
25079,New Zealand,Matthew Green (New Zealand politician),757683071.0,Stub,4987000.0
25080,New Zealand,Oliver Samuel,757683089.0,Stub,4987000.0
25081,New Zealand,Patrick Dignan,757683117.0,Stub,4987000.0
25082,New Zealand,Pepene Eketone,757683124.0,Start,4987000.0
25083,New Zealand,Richard Hobbs (politician),757683160.0,Stub,4987000.0
25084,New Zealand,Richard Monk,757683174.0,Stub,4987000.0
25085,New Zealand,Richard Oliver (politician),757683178.0,Start,4987000.0
25086,New Zealand,Robert Heaton Rhodes,757683200.0,Start,4987000.0
25087,New Zealand,Ropata Te Ao,757683312.0,Stub,4987000.0
25088,New Zealand,Samuel Hodgkinson,757683318.0,Stub,4987000.0
25089,New Zealand,Searby Buxton,757683325.0,Stub,4987000.0
25090,New Zealand,Sydney Taiwhanga,757683401.0,Stub,4987000.0
25091,New Zealand,Theophilus Daniel,757683414.0,Stub,4987000.0
25092,New Zealand,Thomas Kelly (New Zealand politician),757683477.0,Start,4987000.0
25093,New Zealand,Thomas Mason (politician),757683595.0,Stub,4987000.0
25094,New Zealand,Thomas Tanner (politician),757683616.0,Stub,4987000.0
25095,New Zealand,Tureiti Te Heuheu Tukino V,757683659.0,Stub,4987000.0
25096,New Zealand,Wi Katene,757683696.0,Stub,4987000.0
25097,New Zealand,William Barron (politician),757683724.0,Stub,4987000.0
25098,New Zealand,William Daldy,757683744.0,Start,4987000.0
25099,New Zealand,William Henderson Calder,757683788.0,Stub,4987000.0
25100,New Zealand,William Speight,757683995.0,Stub,4987000.0
25101,New Zealand,William Swanson (politician),757684002.0,Stub,4987000.0
25102,New Zealand,Wiremu Te Wheoro,757684121.0,C,4987000.0
25103,New Zealand,Francis Pillans,758380131.0,Stub,4987000.0
25104,New Zealand,Robert Mitchell (New Zealand politician),758911016.0,Stub,4987000.0
25105,New Zealand,Charles Edward Haughton,759129587.0,Stub,4987000.0
25106,New Zealand,Ian Fletcher (diplomat),759173368.0,Start,4987000.0
25107,New Zealand,Henry Manders,759288047.0,Stub,4987000.0
25108,New Zealand,Gerry Eckhoff,759439551.0,Stub,4987000.0
25109,New Zealand,Patricia Schnauer,759486918.0,Stub,4987000.0
25110,New Zealand,Agnes Louisa Weston,759488479.0,Stub,4987000.0
25111,New Zealand,Electoral history of Robert Stout,759704899.0,Start,4987000.0
25112,New Zealand,Electoral history of Richard Seddon,759705041.0,Start,4987000.0
25113,New Zealand,Electoral history of Joseph Ward,759705223.0,Start,4987000.0
25114,New Zealand,Electoral history of Harry Holland,759705896.0,Start,4987000.0
25115,New Zealand,John Alexander (New Zealand politician),759939969.0,Stub,4987000.0
25116,New Zealand,John Barnicoat,759939981.0,Stub,4987000.0
25117,New Zealand,Henry Chamberlain (politician),759940004.0,Stub,4987000.0
25118,New Zealand,John Curling,759940095.0,Stub,4987000.0
25119,New Zealand,Ernest Gray (New Zealand politician),759941378.0,Start,4987000.0
25120,New Zealand,William Kenny (New Zealand politician),759944227.0,Stub,4987000.0
25121,New Zealand,John Yeeden Lloyd,759944232.0,Stub,4987000.0
25122,New Zealand,George Leslie Lee,759944241.0,Stub,4987000.0
25123,New Zealand,William Nurse,759948600.0,Stub,4987000.0
25124,New Zealand,Harold Arthur Russell,759955171.0,Stub,4987000.0
25125,New Zealand,Thomas Renwick,759955238.0,Stub,4987000.0
25126,New Zealand,Helen Smith (politician),760134586.0,Start,4987000.0
25127,New Zealand,Electoral history of Alfred Hindmarsh,760165231.0,Start,4987000.0
25128,New Zealand,John Lillie Gillies,760467434.0,Start,4987000.0
25129,New Zealand,Charles Elliott (politician),760631042.0,Stub,4987000.0
25130,New Zealand,Henry Williams (New Zealand politician),761006664.0,Stub,4987000.0
25131,New Zealand,Ropata Wahawaha,761147156.0,C,4987000.0
25132,New Zealand,Murray Smith (New Zealand politician),761396239.0,Start,4987000.0
25133,New Zealand,Kenneth Williams (politician),761757833.0,Start,4987000.0
25134,New Zealand,Charles Rawlins,762085223.0,Stub,4987000.0
25135,New Zealand,Aileen Anna Maria Garmson,762549593.0,Stub,4987000.0
25136,New Zealand,John Bathgate,762603569.0,Start,4987000.0
25137,New Zealand,Mabel Newlands,762627206.0,Stub,4987000.0
25138,New Zealand,Francis Wallace Mackenzie,762895795.0,Stub,4987000.0
25139,New Zealand,John William Williams,762962906.0,Stub,4987000.0
25140,New Zealand,Sukhi Turner,763050469.0,Start,4987000.0
25141,New Zealand,George Petersen (historian),763121694.0,Start,4987000.0
25142,New Zealand,Anahera Herbert-Graves,763349739.0,Stub,4987000.0
25143,New Zealand,Henry Okey,763610292.0,Start,4987000.0
25144,New Zealand,Hugh Valentine,763710944.0,Stub,4987000.0
25145,New Zealand,Thomas Fraser (New Zealand politician),763711038.0,Stub,4987000.0
25146,New Zealand,George Brodie (New Zealand politician),763711046.0,Stub,4987000.0
25147,New Zealand,David Mervyn,763711077.0,Stub,4987000.0
25148,New Zealand,Henry Howorth (New Zealand politician),763711116.0,Stub,4987000.0
25149,New Zealand,James Fulton (New Zealand politician),763711123.0,Start,4987000.0
25150,New Zealand,Robert Gillies (New Zealand politician),763711142.0,Stub,4987000.0
25151,New Zealand,George Hepburn (politician),763711166.0,Stub,4987000.0
25152,New Zealand,George McLean (New Zealand politician),763711187.0,Start,4987000.0
25153,New Zealand,Francis Rich,763711196.0,Stub,4987000.0
25154,New Zealand,James Seaton (New Zealand politician),763711211.0,Stub,4987000.0
25155,New Zealand,James Shanks,763711224.0,Stub,4987000.0
25156,New Zealand,Alfred Rowland Chetham-Strode,763712060.0,Start,4987000.0
25157,New Zealand,John Salmon (politician),763763243.0,Stub,4987000.0
25158,New Zealand,Henry Scotland,763763249.0,Stub,4987000.0
25159,New Zealand,Henry St. Hill,763763273.0,Stub,4987000.0
25160,New Zealand,William Stevenson (New Zealand politician born 1864),763763300.0,Stub,4987000.0
25161,New Zealand,Thomas Henry Wigley,763763738.0,Stub,4987000.0
25162,New Zealand,Grant Morgan,763765865.0,Stub,4987000.0
25163,New Zealand,Syd Jackson (Māori activist),764148121.0,Start,4987000.0
25164,New Zealand,Thomas Potts,764556460.0,Stub,4987000.0
25165,New Zealand,Dave Hereora,764820756.0,Start,4987000.0
25166,New Zealand,Allan McDonald (New Zealand politician),764875166.0,Stub,4987000.0
25167,New Zealand,Archibald Burns,765907122.0,Start,4987000.0
25168,New Zealand,James McLeod (politician),767237711.0,Stub,4987000.0
25169,New Zealand,Ewen Alison,767981834.0,Start,4987000.0
25170,New Zealand,Roger McClay,768042935.0,Start,4987000.0
25171,New Zealand,Tim Barnett (politician),768430752.0,Start,4987000.0
25172,New Zealand,Sandra Lee-Vercoe,768706438.0,C,4987000.0
25173,New Zealand,Des Morrison,768777782.0,Stub,4987000.0
25174,New Zealand,Noelene Raffills,768778427.0,Stub,4987000.0
25175,New Zealand,Pita Moko,769690999.0,Stub,4987000.0
25176,New Zealand,Hoeroa Marumaru,769695739.0,Stub,4987000.0
25177,New Zealand,Thomas Francis Doyle,769975682.0,Stub,4987000.0
25178,New Zealand,Bernie Ogilvy,770405672.0,Start,4987000.0
25179,New Zealand,Hugo Friedlander,771123269.0,Stub,4987000.0
25180,New Zealand,Clive Matthewson,771458395.0,Start,4987000.0
25181,New Zealand,Michael Hirschfeld,771563012.0,Stub,4987000.0
25182,New Zealand,Donna Demente,771797233.0,Stub,4987000.0
25183,New Zealand,Minister of Labour (New Zealand),771942049.0,Stub,4987000.0
25184,New Zealand,Postmaster-General (New Zealand),771942119.0,GA,4987000.0
25185,New Zealand,James Gow (politician),772036315.0,Stub,4987000.0
25186,New Zealand,John Kerr (Nelson politician),772156706.0,Start,4987000.0
25187,New Zealand,Philip Philips,772586363.0,Stub,4987000.0
25188,New Zealand,Kevin Hague,772601291.0,C,4987000.0
25189,New Zealand,Sharon Stewart,772699566.0,Stub,4987000.0
25190,New Zealand,John Kirk (New Zealand politician),772830414.0,Start,4987000.0
25191,New Zealand,Paul Piesse,772853784.0,Start,4987000.0
25192,New Zealand,Richard Lewis (New Zealand politician),772978153.0,Start,4987000.0
25193,New Zealand,Tony Steel,773049197.0,Start,4987000.0
25194,New Zealand,Pippa Coom,773347457.0,Start,4987000.0
25195,New Zealand,Alice Mary Cassie,773533794.0,Stub,4987000.0
25196,New Zealand,Ewen McQueen,774013488.0,Start,4987000.0
25197,New Zealand,Neil Morrison,774057899.0,Start,4987000.0
25198,New Zealand,Stephnie de Ruyter,774396298.0,Start,4987000.0
25199,New Zealand,Donna Awatere Huata,774402932.0,C,4987000.0
25200,New Zealand,Joe Hawke,774403264.0,Stub,4987000.0
25201,New Zealand,Joseph Tole,774638709.0,Start,4987000.0
25202,New Zealand,Harry Bedford (politician),774889612.0,Start,4987000.0
25203,New Zealand,Alexander Peebles,774903165.0,Stub,4987000.0
25204,New Zealand,Cyril Hendry Croker,775011130.0,Stub,4987000.0
25205,New Zealand,Tony Brunt,775200226.0,Start,4987000.0
25206,New Zealand,Graeme Cairns,775321234.0,Stub,4987000.0
25207,New Zealand,Angeline Greensill,775322760.0,C,4987000.0
25208,New Zealand,Francis Hull,775512937.0,Stub,4987000.0
25209,New Zealand,Thomas Luther Shepherd,775516216.0,Stub,4987000.0
25210,New Zealand,William Stewart (politician),775658507.0,Stub,4987000.0
25211,New Zealand,Walter Lee (New Zealand politician),775764762.0,Stub,4987000.0
25212,New Zealand,Scobie Mackenzie,775782785.0,Start,4987000.0
25213,New Zealand,Alexander Stuart (New Zealand politician),775918012.0,Stub,4987000.0
25214,New Zealand,James Samuel Dickson,776009508.0,Start,4987000.0
25215,New Zealand,Thomas Beckham,776009563.0,Stub,4987000.0
25216,New Zealand,Vernon Cracknell,776661874.0,C,4987000.0
25217,New Zealand,John A. Lee,776807703.0,C,4987000.0
25218,New Zealand,Charles Mackay (mayor),776840584.0,Stub,4987000.0
25219,New Zealand,Connie Birchfield,776840841.0,Stub,4987000.0
25220,New Zealand,Desmond Patrick Costello,776840988.0,Start,4987000.0
25221,New Zealand,Doris Palmer,776841041.0,Stub,4987000.0
25222,New Zealand,Edward Conolly (judge),776841165.0,Stub,4987000.0
25223,New Zealand,Edwin Edwards (New Zealand politician),776841235.0,Stub,4987000.0
25224,New Zealand,Emily Maguire (politician),776841444.0,Stub,4987000.0
25225,New Zealand,Mokena Kohere,776841995.0,Stub,4987000.0
25226,New Zealand,Mohi Te Atahikoia,776842007.0,Stub,4987000.0
25227,New Zealand,Myer Caselberg,776842186.0,Stub,4987000.0
25228,New Zealand,Benjamin Crisp,776842614.0,Stub,4987000.0
25229,New Zealand,Annie McVicar,776842882.0,Stub,4987000.0
25230,New Zealand,Gordon Alexander Brown,776843951.0,Stub,4987000.0
25231,New Zealand,Hāmiora Mangakāhia,776844015.0,Start,4987000.0
25232,New Zealand,Harry Barker (mayor),776844212.0,Stub,4987000.0
25233,New Zealand,Harry Farnall,776844249.0,Stub,4987000.0
25234,New Zealand,Helen Lyster Nicol,776844412.0,Stub,4987000.0
25235,New Zealand,Henare Matua,776844508.0,Stub,4987000.0
25236,New Zealand,Henry Redwood,776844806.0,Stub,4987000.0
25237,New Zealand,Ihaka Hakuene,776845243.0,Stub,4987000.0
25238,New Zealand,James Henare,776845640.0,Start,4987000.0
25239,New Zealand,Jessie Aitken,776845921.0,Stub,4987000.0
25240,New Zealand,John Howell (pioneer),776846377.0,Stub,4987000.0
25241,New Zealand,John MacGregor (New Zealand politician),776846465.0,Stub,4987000.0
25242,New Zealand,John McGlashan (politician),776846529.0,Stub,4987000.0
25243,New Zealand,Jonas Woodward,776846637.0,Stub,4987000.0
25244,New Zealand,Leonard Harper,776847255.0,Stub,4987000.0
25245,New Zealand,Mark Briggs (politician),776847977.0,Stub,4987000.0
25246,New Zealand,Marmaduke Bethell,776848003.0,Stub,4987000.0
25247,New Zealand,Martin Kennedy (New Zealand politician),776848020.0,Stub,4987000.0
25248,New Zealand,Mary Sadler Powell,776848360.0,Stub,4987000.0
25249,New Zealand,Thomas Ball (New Zealand politician),776850920.0,Stub,4987000.0
25250,New Zealand,Niniwa Heremaia,776850973.0,Stub,4987000.0
25251,New Zealand,Richard Eddy (politician),776853055.0,Stub,4987000.0
25252,New Zealand,William Daniel Barrett,776853287.0,Stub,4987000.0
25253,New Zealand,Rhoda Alice Bloodworth,776853350.0,Stub,4987000.0
25254,New Zealand,Violet Alberta Jessie Burns,776853441.0,Stub,4987000.0
25255,New Zealand,Samuel Horouta Emery,776853657.0,Stub,4987000.0
25256,New Zealand,William Australia Graham,776853741.0,Stub,4987000.0
25257,New Zealand,Taiawhio Tikawenga Te Tau,776854383.0,Stub,4987000.0
25258,New Zealand,Wiremu Rikihana,776854714.0,Stub,4987000.0
25259,New Zealand,Wereta Tainui Pitama,776854784.0,Stub,4987000.0
25260,New Zealand,Wi Tako Ngātata,776854897.0,Stub,4987000.0
